# This file is automatically generated by the 'radon2config' program. It defines FMI parameters used
# in the Radon database.
#
# Do not edit this file, because all changes will be overridden.
#
# FIELDS:
# 1) FmiParameterId
# 2) NewbaseParameterId
# 3) ConversionFunction
#

# Minimum temperature at 2m since previous post-processing
# MINT2M-C => UNKNOWN
268;272;;

# Sea water salinity in psu
# SAL-PSU => Salinity
269;62;;

# Snow depth in m on open land
# SDEPOP-M => VelocityPotentialM2S
271;139;;

# Cloud top brightness temperature (IR)
# CTBT-K => UNKNOWN
272;0;;

# Water vapour brightness temperature
# WVBT-K => UNKNOWN
273;0;;

# Water vapour brightness temperature including cloud correction
# WVBTCC-K => UNKNOWN
274;0;;

# Cloud water reflectivity
# CWR-0TO1 => UNKNOWN
275;0;;

# Cloud base height
# CLDBASE-M => CloudBase
276;500;;

# Maximum icing index, 1-4
# MAXICE-N => MaximumIcingIndex
277;367;;

# Sea ice velocity (U) in m/s
# IVELU-MS => NEWBASE-PARAMETER[396]
278;396;;

# Sea ice velocity (U) in m/s
# IVELU-MS => EastwardIceVelocity
278;1149;;

# Sea ice velocity (V) in m/s
# IVELV-MS => NEWBASE-PARAMETER[397]
279;397;;

# Sea ice velocity (V) in m/s
# IVELV-MS => NorthwardIceVelocity
279;1150;;

# Rafted sea ice mean thickness
# IRAFTTHK-CM => RaftIceThickness
280;1152;MUL{$,0.010000}

# Road Temperature Derivative Sensor 1
# T1DER-C => UNKNOWN
281;0;;

# Road Temperature Derivative Sensor 2
# T2DER-C => UNKNOWN
282;0;;

# Freezing Point Sensor 1
# FRPT1-C => UNKNOWN
283;0;;

# Freezing Point Sensor 2
# FRPT2-C => UNKNOWN
284;0;;

# Road Warning 1
# ROADWARN1-N => UNKNOWN
285;0;;

# Road Warning 2
# ROADWARN2-N => UNKNOWN
286;0;;

# Road Warning 3
# ROADWARN3-N => UNKNOWN
287;0;;

# Dew Point Deficit
# DPDEF-C => UNKNOWN
288;0;;

# Conductivity Sensor 1
# CONDTY1-V => UNKNOWN
289;0;;

# Conductivity Sensor 2
# CONDTY2-V => UNKNOWN
290;0;;

# Sensor Fault
# SENSFT-N => UNKNOWN
291;0;;

# Salt Content grams per m2 Sensor 1
# SALT1-GM2 => UNKNOWN
292;0;;

# Salt Content grams per m2 Sensor 2
# SALT2-GM2 => UNKNOWN
293;0;;

# Salt Concentration grams per litre Sensor 1
# SALT1-GL => UNKNOWN
294;0;;

# Salt Concentration grams per litre Sensor 2
# SALT2-GL => UNKNOWN
295;0;;

# Road Status 3
# ROADST3-N => UNKNOWN
296;0;;

# Friction Coefficient
# FRICTION-N => Friction3
297;93;;

# Water Content in mm
# WATERLR-MM => UNKNOWN
298;0;;

# Snow Content in mm
# SNOWLR-MM => UNKNOWN
299;0;;

# Ice Content in mm
# ICELR-MM => IceContent
300;96;;

# Road Condition Index, County average
# RDIDX-CO-N => NEWBASE-PARAMETER[97]
301;97;;

# Probability of frost
# PROB-TC-0 => FrostProbability
302;372;;

# Probability of frost
# PROB-TC-0 => FrostProbability
302;372;MUL{$,100.000000}

# Sea water velocity (U) in m/s
# WVELU-MS => SeaWaterVelocityU
303;1146;;

# Sea water velocity (V) in m/s
# WVELV-MS => SeaWaterVelocityV
304;1147;;

# Sea water velocity (W) in m/s
# WVELW-MS => UNKNOWN
305;0;;

# Rafted sea ice concentration
# IRCNCT-PRCNT => RaftIceConcentration
306;1151;MUL{$,100.000000}

# Ice concentration of ridging
# IRIDGC-PRCNT => RidgeIceConcentration
307;1153;MUL{$,100.000000}

# Ice speed in m/s
# IFF-MS => IceSpeed
308;389;;

# Ice Direction in Degrees
# IDD-D => IceDirection
309;390;;

# Sea water speed in m/s
# SFF-MS => UNKNOWN
310;0;;

# Sea water Direction in Degrees
# SDD-D => UNKNOWN
311;0;;

# Ice mean thickness
# IMEANTHK-CM => UNKNOWN
312;0;;

# Potential temperature
# TP-K => PotentialTemperature
313;8;SUM{$,-273.15}

# Net short wave radiation accumulation
# RNETSWA-JM2 => RadiationNetSurfaceSWAccumulation
314;1162;;

# Diffuse shortwave radiation accumulation
# RDIFSWA-JM2 => RadiationDiffuseAccumulation
315;1163;;

# Net long wave radiation accumulation
# RNETLWA-JM2 => RadiationNetSurfaceLWAccumulation
316;1161;;

# Long wave radiation accumulation
# RADLWA-JM2 => RadiationLWAccumulation
317;1160;;

# Global radiation accumulation
# RADGLOA-JM2 => RadiationGlobalAccumulation
318;1159;;

# Net short wave radiation accumulation, top of atmosphere
# RTOPSWA-JM2 => UNKNOWN
319;0;;

# Net long wave radiation accumulation, top of atmosphere
# RTOPLWA-JM2 => UNKNOWN
320;0;;

# Total hail precipitation in kg/m2
# RRH-KGM2 => UNKNOWN
321;0;;

# Precipitation form, duplicate parameter for HIMAN purposes
# PRECFORM2-N => PrecipitationForm
322;57;;

# Precipitation form, duplicate parameter for HIMAN purposes
# PRECFORM2-N => PrecipitationForm3
322;1206;;

# Precipitation form, duplicate parameter for HIMAN purposes
# PRECFORM2-N => NEWBASE-PARAMETER[10058]
322;10058;;

# Instant snowfall rate in mm/s or mm/h
# SNRI-KGM2 => LargeScaleSnow
323;279;;

# Instant rain in kg/m2
# RRI-KGM2 => PrecipitationLarge
324;55;;

# Instant rain in kg/m2
# RRI-KGM2 => SigWaveHeight
324;165;;

# Instant rain in kg/m2
# RRI-KGM2 => PrecipitationInstantWater
324;1171;;

# Solid precipitation (f.ex. snow+graupel)
# RRS-KGM2 => PrecipitationSolid
325;1169;;

# Solid precipitation rate (f.ex. snow+graupel)
# RRRS-KGM2 => PrecipitationRateSolid
326;1170;;

# Showalter index
# SI-N => SoundingShowalterIndex
327;4750;;

# Instant graupel in kg/m2
# GRI-KGM2 => WaterAccumulation
328;267;;

# Equivalent potential temperature in K
# TPE-K => SoundingThetaE3km
329;4775;SUM{$,-273.15}

# Lifted index
# LI-N => SoundingLiftedIndex
330;4751;;

# Cross totals index
# CTI-N => SoundingCrossTotalsIndex
331;4753;;

# Vertical totals index
# VTI-N => SoundingVerticalTotalsIndex
332;4754;;

# Total totals index
# TTI-N => SoundingTotalTotalsIndex
333;4755;;

# 0th fractal (ie. minimum) temperature in EPS
# F0-T-K => TemperatureF0
334;877;SUM{$,-273.15}

# 10th fractal temperature in EPS
# F10-T-K => TemperatureF10
335;876;SUM{$,-273.15}

# 25th fractal temperature in EPS
# F25-T-K => TemperatureF25
336;875;SUM{$,-273.15}

# 50th fractal temperature in EPS
# F50-T-K => AverageTemperature
337;682;SUM{$,-273.15}

# 50th fractal temperature in EPS
# F50-T-K => TemperatureF50
337;874;SUM{$,-273.15}

# 75th fractal temperature in EPS
# F75-T-K => TemperatureF75
338;873;SUM{$,-273.15}

# 90th fractal temperature in EPS
# F90-T-K => TemperatureF90
339;872;SUM{$,-273.15}

# 100th fractal (ie. maximum) temperature in EPS
# F100-T-K => TemperatureF100
340;871;SUM{$,-273.15}

# 100th fractal precipitation in EPS
# F100-RR-6-MM => TotalPrecipitationF100
341;891;;

# 90th fractal precipitation in EPS
# F90-RR-6-MM => TotalPrecipitationF90
342;892;;

# 75th fractal precipitation in EPS
# F75-RR-6-MM => TotalPrecipitationF75
343;893;;

# 50th fractal precipitation in EPS
# F50-RR-6-MM => TotalPrecipitationF50
344;894;;

# 25th fractal precipitation in EPS
# F25-RR-6-MM => TotalPrecipitationF25
345;895;;

# 10th fractal precipitation in EPS
# F10-RR-6-MM => TotalPrecipitationF10
346;896;;

# 0th fractal precipitation in EPS
# F0-RR-6-MM => TotalPrecipitationF0
347;897;;

# 100th fractal cloudiness in EPS
# F100-N-0TO1 => TotalCloudCoverF100
348;881;MUL{$,100.000000}

# 90th fractal cloudiness in EPS
# F90-N-0TO1 => TotalCloudCoverF90
349;882;;

# 75th fractal cloudiness in EPS
# F75-N-0TO1 => TotalCloudCoverF75
350;883;;

# 50th fractal cloudiness in EPS
# F50-N-0TO1 => TotalCloudCoverF50
351;884;;

# 50th fractal cloudiness in EPS
# F50-N-0TO1 => TotalCloudCoverF50
351;884;MUL{$,100.000000}

# 25th fractal cloudiness in EPS
# F25-N-0TO1 => TotalCloudCoverF25
352;885;;

# 10th fractal cloudiness in EPS
# F10-N-0TO1 => TotalCloudCoverF10
353;886;;

# 0th fractal cloudiness in EPS
# F0-N-0TO1 => TotalCloudCoverF0
354;887;MUL{$,100.000000}

# 100th fractal wind gust speed in EPS
# F100-FFG-MS => WindGustF100
355;1117;;

# 90th fractal wind gust speed in EPS
# F90-FFG-MS => WindGustF90
356;1118;;

# 75th fractal wind gust speed in EPS
# F75-FFG-MS => WindGustF75
357;1119;;

# 50th fractal wind gust speed in EPS
# F50-FFG-MS => WindGustF50
358;1120;;

# 25th fractal wind gust speed in EPS
# F25-FFG-MS => WindGustF25
359;1121;;

# 10th fractal wind gust speed in EPS
# F10-FFG-MS => WindGustF10
360;1122;;

# 0th fractal wind gust speed in EPS
# F0-FFG-MS => WindGustF0
361;1123;;

# 100th fractal wind speed in EPS
# F100-FF-MS => WindSpeedF100
362;1110;;

# 90th fractal wind speed in EPS
# F90-FF-MS => WindSpeedF90
363;1111;;

# 75th fractal wind speed in EPS
# F75-FF-MS => WindSpeedF75
364;1112;;

# 50th fractal wind speed in EPS
# F50-FF-MS => WindSpeedF50
365;1113;;

# 25th fractal wind speed in EPS
# F25-FF-MS => WindSpeedF25
366;1114;;

# 10th fractal wind speed in EPS
# F10-FF-MS => WindSpeedF10
367;1115;;

# 0th fractal wind speed in EPS
# F0-FF-MS => WindSpeedF0
368;1116;;

# Density of dry air in Kg m-3
# RHO-KGM3 => Density
369;63;;

# Absolute humidity, kg/m^3
# ABSH-KGM3 => AbsoluteHumidity
370;1192;;

# Instant solid precipitation (snow+graupel) in kg/m2
# RSI-KGM2 => SigWavePeriod
371;166;;

# Instant solid precipitation (snow+graupel) in kg/m2
# RSI-KGM2 => PrecipitationInstantSolid
371;1193;;

# Height of LCL in hPa
# LCL-HPA => SoundingLCLPressureSurface
372;4720;;

# Height of LCL in hPa
# LCL-HPA => SoundingLCLPressure500m
372;4730;;

# Height of LCL in hPa
# LCL-HPA => SoundingLCLPressureMostUnstable
372;4740;;

# Height of LFC in hPa
# LFC-HPA => SoundingLFCPressureSurface
373;4721;;

# Height of LFC in hPa
# LFC-HPA => SoundingLFCPressure500m
373;4731;;

# Height of LFC in hPa
# LFC-HPA => SoundingLFCPressureMostUnstable
373;4741;;

# Height of EL in hPa
# EL-HPA => SoundingELPressureSurface
374;4722;;

# Height of EL in hPa
# EL-HPA => SoundingELPressure500m
374;4732;;

# Height of EL in hPa
# EL-HPA => SoundingELPressureMostUnstable
374;4742;;

# Height of LCL in meters
# LCL-M => SoundingLCLHeightSurface
375;4726;;

# Height of LCL in meters
# LCL-M => SoundingLCLHeight500m
375;4736;;

# Height of LCL in meters
# LCL-M => SoundingLCLHeightMostUnstable
375;4746;;

# Height of LFC in meters
# LFC-M => SoundingLFCHeightSurface
376;4727;;

# Height of LFC in meters
# LFC-M => SoundingLFCHeight500m
376;4737;;

# Height of LFC in meters
# LFC-M => SoundingLFCHeightMostUnstable
376;4747;;

# Height of EL in meters
# EL-M => SoundingELHeightSurface
377;4728;;

# Height of EL in meters
# EL-M => SoundingELHeightS500m
377;4738;;

# Height of EL in meters
# EL-M => SoundingELHeightMostUnstable
377;4748;;

# Convective available potential energy, value of parameter when -40C < T < -10C
# CAPE1040-JKG => SoundingCAPE1040Surface
379;4729;;

# Convective available potential energy, value of parameter when -40C < T < -10C
# CAPE1040-JKG => SoundingCAPE1040500m
379;4739;;

# Convective available potential energy, value of parameter when -40C < T < -10C
# CAPE1040-JKG => SoundingCAPE1040MostUnstable
379;4749;;

# Convective available potential energy, value of CAPE between 0 .. 3km
# CAPE3KM-JKG => SoundingCAPE3kmSurface
386;4724;;

# Convective available potential energy, value of CAPE between 0 .. 3km
# CAPE3KM-JKG => SoundingCAPE3km500m
386;4734;;

# Convective available potential energy, value of CAPE between 0 .. 3km
# CAPE3KM-JKG => SoundingCAPE3kmMostUnstable
386;4744;;

# FMIWEATHERSYMBOL1
# ILSAA1-N => WeatherSymbol
404;350;;

# Sea spray icing for major oceans
# SSICING-N => OceanIcing
405;1203;;

# Sea spray icing for major oceans
# SSICING-N => NEWBASE-PARAMETER[10059]
405;10059;;

# Icing warning index, values between 0 ... 4
# ICINGWARN-N => IcingWarningIndex
406;1198;;

# Inverse of Monin-Obukhov length, i.e. 1/L in m-1
# MOL-M => MoninObukhovLength
407;1204;;

# Maximum Wind Speed in m/s
# FX-MS => MaximumWind
408;416;;

# Period of Rain Amount in Hours
# RRT-H => UNKNOWN
409;0;;

# Direction of the Ship in Degrees
# DS-D => UNKNOWN
410;0;;

# Instantaneous Wind Speed in m/s
# FFG-MS => WindGust
411;417;;

# Pressure in hPa
# P-HPA => Pressure
412;1;MUL{$,0.010000}

# Dew Point Temperature at 2m in Celsius
# TD2M-C => UNKNOWN
414;0;;

# Rain On or Off
# RRON-N => UNKNOWN
415;0;;

# SunShine On or Off
# SSON-N => UNKNOWN
416;0;;

# Precipitation Large Scale in mm
# RRL-MM => UNKNOWN
417;0;;

# Radiation amount on Watts per Square Meter
# RAD-WM2 => UNKNOWN
418;0;;

# Total Cloud Cover in 1/8ths
# N-N => UNKNOWN
419;0;;

# Amount of The Lowest Clouds in 1/8ths
# NH-N => UNKNOWN
420;0;;

# Height of level in meters
# HL-M => GeomHeight
421;3;;

# Height of level in meters
# HL-M => FreezingLevel
421;270;;

# Contents of Nitrogen Dioxide
# NO2-UGM3 => NO2Concentration
422;4902;;

# Contents of Carbon Monoxide
# CO-MGM3 => UNKNOWN
423;0;;

# Contents of Sulphur Dioxide
# SO2-UGM3 => SO2Concentration
424;4906;;

# FMI Air Quality Index
# AQI-N => AQIndex
425;194;;

# Visibility in Meters
# VV-M => Visibility
426;407;;

# Sun on/off
# SUN-N => UNKNOWN
428;0;;

# Rain on/off
# RAIN-N => UNKNOWN
429;0;;

# Wetness on/off
# WET-N => UNKNOWN
430;0;;

# Sea Temperature in Kelvins
# TSEA-K => TemperatureSea
431;61;SUM{$,-273.15}

# Sea Temperature in Celsius
# TSEA-C => TemperatureSea
432;61;;

# Sea Temperature in Celsius
# TSEA-C => TemperatureSeaSurface
432;162;;

# Reflected Radiation in Watts per Square Meter
# RADR-WM2 => UNKNOWN
433;0;;

# Pressure Delta in hPa
# PD-HPA => UNKNOWN
434;0;;

# Rain over the last 24 hours in mm
# RR-24-MM => Precipitation24h
437;357;;

# Cloudiness 0...1
# N-0TO1 => TotalCloudCover
438;79;MUL{$,100.000000}

# Precalculated weather symbol
# HSADE1-N => WeatherSymbol1
439;336;;

# Precalculated weather symbol
# HSADE2-N => WeatherSymbol2
440;337;;

# Total Precipitation rate in kg m-2
# RRR-KGM2 => PrecipitationRate
441;49;;

# Total Precipitation rate in kg m-2
# RRR-KGM2 => Precipitation1h
441;353;MUL{$,3600.000000}

# Wind Vector in m/s
# DF-MS => WindVectorMS
442;22;;

# Calculated smog appearance
# SMOGI-N => SmogIndex
443;195;;

# Battery Voltage (at automatic stations)
# BATT-V => UNKNOWN
444;0;;

# Current speed in m/s
# FCUR-MS => UNKNOWN
445;0;;

# Current direction in degrees
# DCUR-D => UNKNOWN
446;0;;

# Significant wave height in m
# HWS-M => SigWaveHeight
447;165;;

# Peak wave period in s
# PWS-S => SigWavePeriod
448;166;;

# Mean wave direction at spectral peak in degrees
# DW-D => WaveDirection
449;167;;

# Directional spread at spectral peak in degrees
# SPREAD-D => UNKNOWN
450;0;;

# Maximum wave height in m
# HMAX-M => UNKNOWN
451;0;;

# Period of highest wave in s
# PWMAX-S => MaxWavePeriod
452;170;;

# Wave period in s
# PW-S => WavePeriod
453;171;;

# Significant wave height, band B, in m
# HWS-B-M => SigWaveHeightBandB
454;172;;

# Average wave period, band B, in s
# PWS-BAVE-S => SigWavePeriodBandB
455;173;;

# Average wave direction, band B, in degrees
# DW-BAVE-D => WaveDirectionBandB
456;174;;

# Significant wave height, band C, in m
# HWS-C-M => UNKNOWN
457;0;;

# Average wave period, band C, in s
# PWS-CAVE-S => UNKNOWN
458;0;;

# Average wave direction, band C, in degrees
# DW-CAVE-D => UNKNOWN
459;0;;

# Unidirectivity index
# UI-N => UNKNOWN
460;0;;

# Multiplicity Of The Flash, Number
# FL-MPLTY-N => FlashMultiplicity
461;262;;

# Significant wave length in m
# LWS-M => SigWaveLength
462;179;;

# Streght Of The Flash In KiloAmperes
# FL-STRTH-KA => UNKNOWN
463;0;;

# Accuracy Of The Flash In Kilometers
# FL-ACCSY-KM => UNKNOWN
464;0;;

# Parameter needed to contain radar parameter number
# RADPAR-N => UNKNOWN
465;0;;

# Parameter needed to contain radar level type
# RADLEVT-N => UNKNOWN
466;0;;

# Elevation angle in degrees
# ELVANG-D => UNKNOWN
467;0;;

# Height of CAPPI level
# CAPPIHGT-M => UNKNOWN
468;0;;

# Significant Wave Height of Swell 0 in Meters
# SW0WH-M => SigWaveHeightSwell0
469;181;;

# Significant Wave Period of Swell 0 in seconds
# SW0WPER-S => SigWavePeriodSwell0
470;184;;

# Direction of Waves of Swell 0 in degrees
# SW0WDIR-D => WaveDirectionSwell0
471;187;;

# Significant Wave Height of Swell 1 in Meters
# SW1WH-M => UNKNOWN
472;0;;

# Significant Wave Period of Swell 1 in seconds
# SW1WPER-S => UNKNOWN
473;0;;

# Direction of Waves of Swell 1 in degrees
# SW1WDIR-D => UNKNOWN
474;0;;

# Significant Wave Height of Swell 2 in Meters
# SW2WH-M => UNKNOWN
475;0;;

# Significant Wave Period of Swell 2 in seconds
# SW2WPER-S => UNKNOWN
476;0;;

# Direction of Waves of Swell 2 in degrees
# SW2WDIR-D => UNKNOWN
477;0;;

# Radar product radius in km
# RADIUS-KM => UNKNOWN
478;0;;

# Maximum height of a layer
# MAXHGT-KM => UNKNOWN
479;0;;

# Code number of the forecaster
# METCODE-N => UNKNOWN
480;0;;

# Layer between two elevation angles
# MINELEV-D => UNKNOWN
481;0;;

# Accumulation time in hours
# ACCTIM-H => UNKNOWN
482;0;;

# Threshold dBZ-value
# MINDBZ => UNKNOWN
483;0;;

# Minimum range
# MINRNG-KM => UNKNOWN
484;0;;

# Maximum range
# MAXRNG-KM => UNKNOWN
485;0;;

# Number of columns
# COLNUM-N => UNKNOWN
486;0;;

# Number of rows
# ROWNUM-N => UNKNOWN
487;0;;

# Horizontal resolution
# HORRESOL-M => UNKNOWN
488;0;;

# Vertical resolution
# ZRESOL => UNKNOWN
489;0;;

# Clutter corrected ceflectivity
# REFLTY-DBZ => CorrectedReflectivity
490;126;;

# Echo top
# TOPS-KM => UNKNOWN
491;0;;

# Rainfall depth
# LIQUID-MM => UNKNOWN
492;0;;

# Raw radar data
# RAW => UNKNOWN
493;0;;

# Wind in the direction of the radar beam
# RADWIND-MS => UNKNOWN
494;0;;

# Minimum height of a layer
# MINHGT-KM => UNKNOWN
495;0;;

# Layer between two elevation angles
# MAXELEV-D => UNKNOWN
496;0;;

# Cross section direction
# AZANG-D => UNKNOWN
497;0;;

# Net short wave radiation
# RNETSW-WM2 => RadiationNetSurfaceSW
498;311;;

# Net long wave radiation
# RNETLW-WM2 => RadiationNetSurfaceLW
499;312;;

# Long wave radiation
# RADLW-WM2 => RadiationLW
500;315;;

# Short wave radiation
# RADSW-WM2 => RadiationSW
501;316;;

# Global radiation
# RADGLO-WM2 => RadiationGlobal
502;317;;

# Fog symbol
# FOGSYM-N => FogSymbol
503;334;;

# Rain over the last 1 hour in mm
# RR-1-MM => Precipitation1h
504;353;;

# Rain over the last 2 hours in mm
# RR-2-MM => UNKNOWN
505;0;;

# Rain over the last 3 hours in mm
# RR-3-MM => Precipitation3h
506;354;;

# Max temperature in Celsius on the preceding 24 hours period of the date-value
# TMAX-24-C => MaximumTemperature24h
507;358;;

# Min temperature in Celsius on the preceding 24 hours period of the date-value
# TMIN-24-C => MinimumTemperature24h
508;359;;

# Snowfall rate in mm/s or mm/h
# SNR-KGM2 => SnowfallRate
509;264;MUL{$,1000.000000}

# Snowfall accumulation  in mm
# SNACC-KGM2 => SnowAccumulation
510;265;MUL{$,1000.000000}

# Additional latitude information
# URLAT-D => UNKNOWN
511;0;;

# Additional longitude information
# URLON-D => UNKNOWN
512;0;;

# Projection type information
# PROJID-N => UNKNOWN
513;0;;

# Grid orientation
# GRORIENT-D => UNKNOWN
514;0;;

# Soil temperature in Celcius
# TSOIL-C => SoilTemperature
518;285;;

# Deep soil temperature in Celcius
# TSOILD-C => DeepSoilTemperature
519;533;;

# Surface soil wetness in m
# WETSSOIL-M => UNKNOWN
520;0;;

# Soil moisture content in m
# MOISTS-M => UNKNOWN
521;0;;

# Deep soil moisture content in m
# MOISTSD-M => UNKNOWN
522;0;;

# Vertical Velocity in m/s
# VV-MS => VerticalVelocityMMS
523;43;MUL{$,1000.000000}

# Vertical Velocity in m/s
# VV-MS => VerticalVelocityMS
523;143;MUL{$,1000.000000}

# Model level number
# MODLEV-N => UNKNOWN
525;0;;

# State of ground, code number
# STGR-N => StateOfGround
526;424;;

# Code number of precipitation, ask Pauli
# RRCODE-N => UNKNOWN
527;0;;

# Snow depth at 06 UTC in cm
# SD06-CM => UNKNOWN
528;0;;

# Snow depth at 06 UTC in cm
# SD18-CM => UNKNOWN
529;0;;

# Daily mean temperature in Celcius
# DT-C => UNKNOWN
530;0;;

# Minimum temperature at 06 UTC in celcius
# TMIN06-C => MinimumTemperature06
531;428;;

# Maximum temperature at 06 UTC in celcius
# TMAX06-C => MaximumTemperature06
532;429;;

# Minimum temperature at ground at 06 UTC in celcius
# TGMIN06-C => MinimumGroundTemperature06
533;430;;

# Minimum temperature at 18 UTC in celcius
# TMIN18-C => MinimumTemperature18
534;431;;

# Maximum temperature at 18 UTC in celcius
# TMAX18-C => MaximumTemperature18
535;432;;

# Monthly mean temperature in Celcius
# MT-C => UNKNOWN
536;0;;

# Monthly precipitation in mm
# MRR-KGM2 => UNKNOWN
537;0;;

# Daily sunshine hours
# DSUN-H => UNKNOWN
538;0;;

# Daily global radiation in kJ m-2
# DRADG-KJM2 => UNKNOWN
539;0;;

# Daily diffuse radiation in kJ m-2
# DRADD-KJM2 => UNKNOWN
540;0;;

# Daily reflected radiation in kJ m-2
# DRADR-KJM2 => UNKNOWN
541;0;;

# Daily net radiation in kJ m-2
# DRADN-KJM2 => UNKNOWN
542;0;;

# Daily precipitation indicator (reliability)
# DRRIND-N => UNKNOWN
543;0;;

# Total ozone in Dobson units
# TOZONE-DU => UNKNOWN
544;0;;

# Daily UV irradiance in skin sensibility units
# DUV-MED => UNKNOWN
545;0;;

# Maximum intensity of UV irradiance
# DUVMAX-MEDH => UNKNOWN
546;0;;

# Hour and minute of Maximum intensity of UV
# DUVMAX-HM => UNKNOWN
547;0;;

# Sunshine during an hour in 6 min units
# HSUN-N => UNKNOWN
548;0;;

# Hourly global radiation in kJ m-2
# HRADG-KJM2 => UNKNOWN
549;0;;

# Hourly diffuse radiation in kJ m-2
# HRADD-KJM2 => UNKNOWN
550;0;;

# Hourly reflected radiation in kJ m-2
# HRADR-KJM2 => UNKNOWN
551;0;;

# Hourly net radiation in kJ m-2
# HRADN-KJM2 => UNKNOWN
552;0;;

# Monthly mean precipitation for period 1931-60
# RR3160-KGM2 => UNKNOWN
553;0;;

# Height of 0 C level in meters
# H0C-M => FreezingLevel
554;270;;

# Scalar momentum flux in Pa
# FLMOM-PA => MinimumTemperature06
555;428;;

# Indicator of icing risk for ships
# ICEIND-N => UNKNOWN
556;0;;

# Growth period on/off
# GROWPER-N => GrowthPeriodOnOff
557;658;;

# Vertical Sounding Significance.
# SIGNIFICANCE => UNKNOWN
558;0;;

# Convective available potential energy
# CAPE-JKG => CAPE
559;59;;

# Convective available potential energy
# CAPE-JKG => SoundingCAPESurface
559;4723;;

# Convective available potential energy
# CAPE-JKG => SoundingCAPE500m
559;4733;;

# Convective available potential energy
# CAPE-JKG => SoundingCAPEMostUnstable
559;4743;;

# Thickness of water layer on road
# WSTOR-MM => WaterStorage
560;639;;

# Surface Roughness (momentum) in meters
# SRMOM-M => Roughness
561;381;;

# Probability of temperature anomaly (universal)
# PROB-T => UNKNOWN
562;0;;

# Probability of wind speed (universal)
# PROB-W => UNKNOWN
563;0;;

# Probability of precipitation (universal)
# PROB-RR => UNKNOWN
564;0;;

# Probability of snow
# PROBSN-0TO1 => SurfaceWaterPhase
565;706;MUL{$,100.000000}

# Cloud Cover in 1/8ths of the lowest layer
# CLN1-N => UNKNOWN
566;0;;

# Cloud Cover in 1/8ths of the second layer
# CLN2-N => UNKNOWN
567;0;;

# Cloud Cover in 1/8ths of the third layer
# CLN3-N => UNKNOWN
568;0;;

# Cloud Cover in 1/8ths of the fourth layer
# CLN4-N => UNKNOWN
569;0;;

# Cloud type for the lowest layer
# CLDTYP1-N => UNKNOWN
570;0;;

# Cloud type for the second layer
# CLDTYP2-N => UNKNOWN
571;0;;

# Cloud type for the third layer
# CLDTYP3-N => UNKNOWN
572;0;;

# Cloud type for the fourth layer
# CLDTYP4-N => UNKNOWN
573;0;;

# Metar visibility in m
# AVIVIS-M => UNKNOWN
574;0;;

# Vertical visibility in feet
# VVERT-FT => UNKNOWN
575;0;;

# Height of the lowest cloud layer in feet
# CL1-FT => UNKNOWN
576;0;;

# Height of the second lowest cloud layer in feet
# CL2-FT => UNKNOWN
577;0;;

# Height of the third lowest cloud layer in feet
# CL3-FT => UNKNOWN
578;0;;

# Height of the fourth lowest cloud layer in feet
# CL4-FT => UNKNOWN
579;0;;

# Metar observation type: manual or auto
# METTYPE-N => UNKNOWN
580;0;;

# Virtual temperature
# TVIRT-K => TemperatureVirtual
581;212;SUM{$,-273.15}

# 24 hour mean temperature
# T-MEAN24-C => UNKNOWN
582;0;;

# Cloud condensate
# CLDCND-KGKG => CloudCondensate
583;299;;

# Growth period precipitation deviation from normal in percent
# GRPRDEV-PCT => FrostSum
584;634;;

# Forest ground humidity kg in kg
# HUMFO2-0TO1 => GroundHumidityForest
585;540;;

# Extreme forecast index for temperature
# EFI-T => EFITemperature
586;557;;

# Extreme forecast index for wind speed
# EFI-WS => EFIWindSpeed
587;556;;

# Extreme forecast index for wind gusts
# EFI-WG => EFIWindGust
588;558;;

# Extreme forecast index for precipitation
# EFI-RR => EFIWindPrecipitation
589;559;;

# Graupel rate in mm/h
# GRR-MMH => PrecipitationRateGraupel
590;1168;;

# Rain rate in mm/h
# RRR-MMH => UNKNOWN
591;0;;

# Storm relative helicity
# HLCY-M2S2 => Helicity
592;67;;

# Storm relative helicity
# HLCY-M2S2 => SoundingStormRelativeHelicity3km
592;4772;;

# Storm relative helicity
# HLCY-M2S2 => SoundingStormRelativeHelicity1km
592;4773;;

# Observed radar reflectivity
# REFO-DBZ => UNKNOWN
593;0;;

# Wind shear in knots
# WSH-KT => UNKNOWN
594;0;;

# U-component of wind gust
# WGU-MS => WindGustU
595;25;;

# V-component of wind gust
# WGV-MS => WindGustV
596;26;;

# Photosyntetically active radiation at the surface
# PARS-WM2 => UNKNOWN
597;0;;

# Surface soil wetness in m at level 1
