#################################################################################
#
# This file defines grib parameter identifiers for GRIB1 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib1_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################

167;table2Version=190,indicatorOfParameter=167;

# 2 metre dewpoint temperature
168;table2Version=1,indicatorOfParameter=17,indicatorOfTypeOfLevel=105,level=2;
168;table2Version=3,indicatorOfParameter=17,indicatorOfTypeOfLevel=105,level=2;
168;table2Version=2,indicatorOfParameter=17,indicatorOfTypeOfLevel=105,level=2;
168;table2Version=160,indicatorOfParameter=168;
168;table2Version=128,indicatorOfParameter=168;
168;table2Version=180,indicatorOfParameter=168;
168;table2Version=190,indicatorOfParameter=168;

# Surface solar radiation downwards
169;table2Version=128,indicatorOfParameter=169;
169;table2Version=190,indicatorOfParameter=169;

# Soil temperature level 2
170;table2Version=160,indicatorOfParameter=170;
170;table2Version=128,indicatorOfParameter=170;

# Soil wetness level 2
171;table2Version=128,indicatorOfParameter=171;

# Land-sea mask
172;table2Version=200,indicatorOfParameter=81;
172;table2Version=1,indicatorOfParameter=81;
172;table2Version=3,indicatorOfParameter=81;
172;table2Version=2,indicatorOfParameter=81;
172;table2Version=160,indicatorOfParameter=172;
172;table2Version=128,indicatorOfParameter=172;
172;table2Version=171,indicatorOfParameter=172;
172;table2Version=174,indicatorOfParameter=172;
172;table2Version=175,indicatorOfParameter=172;
172;table2Version=180,indicatorOfParameter=172;
172;table2Version=190,indicatorOfParameter=172;

# Surface roughness
173;table2Version=200,indicatorOfParameter=83;
173;table2Version=1,indicatorOfParameter=83;
173;table2Version=3,indicatorOfParameter=83;
173;table2Version=2,indicatorOfParameter=83;
173;table2Version=128,indicatorOfParameter=173;
173;table2Version=160,indicatorOfParameter=173;

# Albedo
174;table2Version=160,indicatorOfParameter=174;
174;table2Version=128,indicatorOfParameter=174;
174;table2Version=190,indicatorOfParameter=174;

# Surface thermal radiation downwards
175;table2Version=128,indicatorOfParameter=175;
175;table2Version=190,indicatorOfParameter=175;

# Surface net solar radiation
176;table2Version=128,indicatorOfParameter=176;
176;table2Version=160,indicatorOfParameter=176;
176;table2Version=170,indicatorOfParameter=176;
176;table2Version=190,indicatorOfParameter=176;

# Surface net thermal radiation
177;table2Version=128,indicatorOfParameter=177;
177;table2Version=160,indicatorOfParameter=177;
177;table2Version=170,indicatorOfParameter=177;
177;table2Version=190,indicatorOfParameter=177;

# Top net solar radiation
178;table2Version=160,indicatorOfParameter=178;
178;table2Version=128,indicatorOfParameter=178;
178;table2Version=190,indicatorOfParameter=178;

# Top net thermal radiation
179;table2Version=160,indicatorOfParameter=179;
179;table2Version=128,indicatorOfParameter=179;
179;table2Version=190,indicatorOfParameter=179;

# Eastward turbulent surface stress
180;table2Version=128,indicatorOfParameter=180;
180;table2Version=170,indicatorOfParameter=180;
180;table2Version=180,indicatorOfParameter=180;

# Northward turbulent surface stress
181;table2Version=128,indicatorOfParameter=181;
181;table2Version=170,indicatorOfParameter=181;
181;table2Version=180,indicatorOfParameter=181;

# Evaporation
182;table2Version=1,indicatorOfParameter=57;
182;table2Version=3,indicatorOfParameter=57;
182;table2Version=2,indicatorOfParameter=57;
182;table2Version=128,indicatorOfParameter=182;
182;table2Version=170,indicatorOfParameter=182;
182;table2Version=180,indicatorOfParameter=182;
182;table2Version=190,indicatorOfParameter=182;

# Soil temperature level 3
183;table2Version=128,indicatorOfParameter=183;
183;table2Version=160,indicatorOfParameter=183;

# Soil wetness level 3
184;table2Version=128,indicatorOfParameter=184;
184;table2Version=170,indicatorOfParameter=184;

# Convective cloud cover
185;table2Version=160,indicatorOfParameter=185;
185;table2Version=128,indicatorOfParameter=185;
185;table2Version=170,indicatorOfParameter=185;

# Low cloud cover
186;table2Version=160,indicatorOfParameter=186;
186;table2Version=128,indicatorOfParameter=186;

